track_name; track_id; album_name; album_id; artist_name; artist_id; release_date; length; popularity; acousticness; danceability; energy; instrumentalness; liveness; loudness; speechiness; tempo; time_signature; 
Death and All His Friends; 6sJNIMODjUE7NYrnZYN4EN; Viva La Vida or Death and All His Friends; 2Pf1AQbhW6mOIv6fsX6SAb; Coldplay; 4gzpq5DPGxSnKTe4SA8HAU; 2008-05-26; 378853; 17; 0.695; 0.218; 0.296; 0.727; 0.164; -10.61; 0.0312; 129.93; 4; 
Lost; 2uSgunyxPaNqmCt9hqbMVw; Viva La Vida or Death and All His Friends; 2Pf1AQbhW6mOIv6fsX6SAb; Coldplay; 4gzpq5DPGxSnKTe4SA8HAU; 2008-05-26; 222053; 17; 0.95; 0.492; 0.311; 0.00139; 0.105; -12.016; 0.0258; 80.549; 4; 
Life in Technicolor; 1rkbMXhEjIytsUGbhoR5pn; Viva La Vida or Death and All His Friends; 1CEODgTmTwLyabvwd7HBty; Coldplay; 4gzpq5DPGxSnKTe4SA8HAU; 2008-05-26; 149133; 49; 0.0102; 0.288; 0.662; 0.944; 0.498; -10.482; 0.0347; 131.056; 4; 
Cemeteries of London; 03uqdEuopXPSCg4MvgA2fI; Viva La Vida or Death and All His Friends; 1CEODgTmTwLyabvwd7HBty; Coldplay; 4gzpq5DPGxSnKTe4SA8HAU; 2008-05-26; 201106; 48; 0.0054; 0.437; 0.806; 0.00822; 0.1; -7.693; 0.0353; 109.109; 3; 
Lost; 1STAWoWHYJh2UVUx41pYMD; Viva La Vida or Death and All His Friends; 1CEODgTmTwLyabvwd7HBty; Coldplay; 4gzpq5DPGxSnKTe4SA8HAU; 2008-05-26; 236213; 52; 0.0057; 0.359; 0.779; 0.837; 0.379; -7.52; 0.0412; 86.951; 4; 
42; 2i2Lz3FDIqYdsJZEWkEaTC; Viva La Vida or Death and All His Friends; 1CEODgTmTwLyabvwd7HBty; Coldplay; 4gzpq5DPGxSnKTe4SA8HAU; 2008-05-26; 237400; 48; 0.221; 0.309; 0.636; 0.00281; 0.102; -7.202; 0.0344; 141.382; 4; 
Lovers in Japan; 5qPGi9p8VqcizfdgWxtmLt; Viva La Vida or Death and All His Friends; 1CEODgTmTwLyabvwd7HBty; Coldplay; 4gzpq5DPGxSnKTe4SA8HAU; 2008-05-26; 411013; 52; 0.0427; 0.202; 0.733; 0.696; 0.243; -7.599; 0.0446; 118.217; 4; 
Yes; 04zfFfRMXegKi4mMkGMeze; Viva La Vida or Death and All His Friends; 1CEODgTmTwLyabvwd7HBty; Coldplay; 4gzpq5DPGxSnKTe4SA8HAU; 2008-05-26; 426653; 46; 0.00884; 0.162; 0.807; 0.358; 0.187; -6.277; 0.0538; 161.577; 4; 
Viva La Vida; 1mea3bSkSGXuIRvnydlB5b; Viva La Vida or Death and All His Friends; 1CEODgTmTwLyabvwd7HBty; Coldplay; 4gzpq5DPGxSnKTe4SA8HAU; 2008-05-26; 242373; 80; 0.0954; 0.486; 0.617; 3.23e-06; 0.109; -7.115; 0.0287; 138.015; 4; 
Violet Hill; 1ZqHjApl3pfzwjweTfMi0g; Viva La Vida or Death and All His Friends; 1CEODgTmTwLyabvwd7HBty; Coldplay; 4gzpq5DPGxSnKTe4SA8HAU; 2008-05-26; 222653; 62; 0.0614; 0.33; 0.58; 0.00129; 0.115; -7.875; 0.0374; 76.093; 4; 
Strawberry Swing; 2dphvmoLEXdk8hOYxmHlI3; Viva La Vida or Death and All His Friends; 1CEODgTmTwLyabvwd7HBty; Coldplay; 4gzpq5DPGxSnKTe4SA8HAU; 2008-05-26; 249666; 55; 0.00722; 0.378; 0.663; 0.797; 0.191; -10.476; 0.0458; 173.136; 4; 
Death and All His Friends; 0guzngk1qWk5sgdYbThEGI; Viva La Vida or Death and All His Friends; 1CEODgTmTwLyabvwd7HBty; Coldplay; 4gzpq5DPGxSnKTe4SA8HAU; 2008-05-26; 378853; 50; 0.695; 0.218; 0.296; 0.727; 0.164; -10.61; 0.0312; 129.93; 4; 
Square One; 2zQIITgo6sc5ppOfPcH205; XY; 4E7bV0pzG0LciBSWTszra6; Coldplay; 4gzpq5DPGxSnKTe4SA8HAU; 2005-06-07; 287634; 53; 0.00674; 0.451; 0.679; 0.00136; 0.164; -6.884; 0.0319; 124.169; 4; 
What If; 39qRdHcl2tizWbzlM9kUlN; XY; 4E7bV0pzG0LciBSWTszra6; Coldplay; 4gzpq5DPGxSnKTe4SA8HAU; 2005-06-07; 298519; 56; 0.313; 0.304; 0.502; 0.0011; 0.138; -6.707; 0.035; 136.779; 4; 
White Shadows; 0WWz2AaqxLoO0fa9ou6Fqc; XY; 4E7bV0pzG0LciBSWTszra6; Coldplay; 4gzpq5DPGxSnKTe4SA8HAU; 2005-06-07; 328219; 53; 0.00521; 0.491; 0.783; 0.0361; 0.0951; -8.997; 0.0484; 127.437; 4; 
Fix You; 7LVHVU3tWfcxj5aiPFEW4Q; XY; 4E7bV0pzG0LciBSWTszra6; Coldplay; 4gzpq5DPGxSnKTe4SA8HAU; 2005-06-07; 295533; 82; 0.164; 0.209; 0.417; 0.00196; 0.113; -8.74; 0.0338; 138.178; 4; 
Talk; 4wzt5Rrk3W98pHXAqutuJw; XY; 4E7bV0pzG0LciBSWTszra6; Coldplay; 4gzpq5DPGxSnKTe4SA8HAU; 2005-06-07; 311291; 63; 0.00541; 0.415; 0.554; 0.00202; 0.155; -10.839; 0.0334; 120.318; 4; 
XY; 2rxp56vVQp1zzumJ0eHLmw; XY; 4E7bV0pzG0LciBSWTszra6; Coldplay; 4gzpq5DPGxSnKTe4SA8HAU; 2005-06-07; 274175; 56; 0.563; 0.225; 0.561; 0.00987; 0.366; -6.813; 0.0352; 153.24; 4; 
Speed of Sound; 7clUVcSOtkNWa58Gw5RfD4; XY; 4E7bV0pzG0LciBSWTszra6; Coldplay; 4gzpq5DPGxSnKTe4SA8HAU; 2005-06-07; 287906; 70; 0.00488; 0.514; 0.898; 0.0345; 0.0746; -6.765; 0.0577; 123.067; 4; 
A Message; 2w3eXFL86RgxGtDr8bzwgK; XY; 4E7bV0pzG0LciBSWTszra6; Coldplay; 4gzpq5DPGxSnKTe4SA8HAU; 2005-06-07; 285345; 63; 0.327; 0.566; 0.459; 0.000253; 0.202; -9.488; 0.0289; 116.916; 4; 
Low; 1BBtng1KOF0JuC6bSNgGmp; XY; 4E7bV0pzG0LciBSWTszra6; Coldplay; 4gzpq5DPGxSnKTe4SA8HAU; 2005-06-07; 332104; 52; 0.0224; 0.466; 0.882; 0.0264; 0.342; -8.962; 0.0442; 132.086; 4; 
The Hardest Part; 4Tw9JYF9HOuPRyccNWMgwf; XY; 4E7bV0pzG0LciBSWTszra6; Coldplay; 4gzpq5DPGxSnKTe4SA8HAU; 2005-06-07; 262880; 61; 0.0228; 0.5; 0.844; 0.00398; 0.455; -5.883; 0.0368; 123.721; 4; 
Swallowed in the Sea; 2u2WL5N3KnQnykOZi3fxL6; XY; 4E7bV0pzG0LciBSWTszra6; Coldplay; 4gzpq5DPGxSnKTe4SA8HAU; 2005-06-07; 239001; 55; 0.0557; 0.265; 0.378; 1.29e-06; 0.119; -10.823; 0.0316; 142.1; 4; 
Twisted Logic; 6kevl5fnM7GRJ2K2rBBnxq; XY; 4E7bV0pzG0LciBSWTszra6; Coldplay; 4gzpq5DPGxSnKTe4SA8HAU; 2005-06-07; 271860; 49; 0.0267; 0.194; 0.464; 0.0736; 0.314; -6.895; 0.0322; 160.359; 3; 
Til Kingdom Come; 1wQXj5bgxyZQ2XmE2X9s6n; XY; 4E7bV0pzG0LciBSWTszra6; Coldplay; 4gzpq5DPGxSnKTe4SA8HAU; 2005-06-07; 250668; 59; 0.61; 0.607; 0.395; 0.00768; 0.33; -9.593; 0.0287; 115.068; 4; 
Politik; 0u35Dpz37TY2M2j20RUdMf; A Rush of Blood to the Head; 0RHX9XECH8IVI3LNgWDpmQ; Coldplay; 4gzpq5DPGxSnKTe4SA8HAU; 2002-08-08; 318626; 61; 0.0364; 0.262; 0.482; 0.000189; 0.11; -7.75; 0.0294; 170.968; 4; 
In My Place; 2nvC4i2aMo4CzRjRflysah; A Rush of Blood to the Head; 0RHX9XECH8IVI3LNgWDpmQ; Coldplay; 4gzpq5DPGxSnKTe4SA8HAU; 2002-08-08; 226680; 71; 0.0553; 0.424; 0.588; 4.95e-06; 0.298; -5.455; 0.0278; 144.636; 4; 
God Put a Smile upon Your Face; 4hf0hL4kWyjWztZzVsM39V; A Rush of Blood to the Head; 0RHX9XECH8IVI3LNgWDpmQ; Coldplay; 4gzpq5DPGxSnKTe4SA8HAU; 2002-08-08; 297306; 63; 0.175; 0.611; 0.556; 7.14e-05; 0.0359; -5.761; 0.0288; 126.532; 4; 
The Scientist; 75JFxkI2RXiU7L9VXzMkle; A Rush of Blood to the Head; 0RHX9XECH8IVI3LNgWDpmQ; Coldplay; 4gzpq5DPGxSnKTe4SA8HAU; 2002-08-08; 309600; 84; 0.731; 0.557; 0.442; 1.46e-05; 0.11; -7.224; 0.0243; 146.277; 4; 
Clocks; 0BCPKOYdS2jbQ8iyB56Zns; A Rush of Blood to the Head; 0RHX9XECH8IVI3LNgWDpmQ; Coldplay; 4gzpq5DPGxSnKTe4SA8HAU; 2002-08-08; 307879; 77; 0.599; 0.577; 0.749; 0.0115; 0.183; -7.215; 0.0279; 130.97; 4; 
Daylight; 4fP4xTSBli3tKck172LEZ4; A Rush of Blood to the Head; 0RHX9XECH8IVI3LNgWDpmQ; Coldplay; 4gzpq5DPGxSnKTe4SA8HAU; 2002-08-08; 327800; 54; 0.00976; 0.453; 0.571; 0.518; 0.0846; -6.117; 0.0314; 132.787; 4; 
Green Eyes; 3ou9rSNUQnE7XYmJkUUIOc; A Rush of Blood to the Head; 0RHX9XECH8IVI3LNgWDpmQ; Coldplay; 4gzpq5DPGxSnKTe4SA8HAU; 2002-08-08; 223040; 63; 0.539; 0.607; 0.405; 6.7e-06; 0.231; -8.607; 0.0265; 129.543; 4; 
Warning Sign; 4bPkBHKLKd9WHizsvM2zV3; A Rush of Blood to the Head; 0RHX9XECH8IVI3LNgWDpmQ; Coldplay; 4gzpq5DPGxSnKTe4SA8HAU; 2002-08-08; 331133; 61; 0.0942; 0.532; 0.433; 0.0121; 0.142; -9.423; 0.0278; 140.666; 4; 
A Whisper; 7KolrFGhfDi1JTSgQBT5sI; A Rush of Blood to the Head; 0RHX9XECH8IVI3LNgWDpmQ; Coldplay; 4gzpq5DPGxSnKTe4SA8HAU; 2002-08-08; 238333; 58; 0.586; 0.277; 0.797; 0.341; 0.221; -5.66; 0.0385; 177.004; 3; 
A Rush of Blood to the Head; 4JJ5zGKnb1IpERyBrfmb1y; A Rush of Blood to the Head; 0RHX9XECH8IVI3LNgWDpmQ; Coldplay; 4gzpq5DPGxSnKTe4SA8HAU; 2002-08-08; 351400; 57; 0.156; 0.525; 0.472; 4.39e-06; 0.29; -8.018; 0.0255; 138.39; 4; 
Amsterdam; 2uQ4px5SPONsgcUpulywIQ; A Rush of Blood to the Head; 0RHX9XECH8IVI3LNgWDpmQ; Coldplay; 4gzpq5DPGxSnKTe4SA8HAU; 2002-08-08; 319360; 56; 0.836; 0.269; 0.176; 0.0343; 0.122; -10.463; 0.0296; 78.861; 4; 
Dont Panic; 2QhURnm7mQDxBb5jWkbDug; Parachutes; 6ZG5lRT77aJ3btmArcykra; Coldplay; 4gzpq5DPGxSnKTe4SA8HAU; 2000-07-10; 136866; 65; 0.206; 0.602; 0.612; 0.00607; 0.107; -8.409; 0.0335; 122.062; 4; 
Shiver; 0qksx8mV28lztYIZ1om8ml; Parachutes; 6ZG5lRT77aJ3btmArcykra; Coldplay; 4gzpq5DPGxSnKTe4SA8HAU; 2000-07-10; 304200; 66; 0.0334; 0.396; 0.803; 0; 0.0688; -6.186; 0.0487; 116.705; 3; 
Spies; 2mLgOcRkEgq89j8WstUpui; Parachutes; 6ZG5lRT77aJ3btmArcykra; Coldplay; 4gzpq5DPGxSnKTe4SA8HAU; 2000-07-10; 318773; 59; 0.0236; 0.309; 0.673; 0.000144; 0.0635; -5.524; 0.0319; 147.599; 4; 
Sparks; 7D0RhFcb3CrfPuTJ0obrod; Parachutes; 6ZG5lRT77aJ3btmArcykra; Coldplay; 4gzpq5DPGxSnKTe4SA8HAU; 2000-07-10; 227093; 73; 0.748; 0.371; 0.268; 0.0517; 0.104; -10.506; 0.0281; 102.617; 3; 
Yellow; 3AJwUDP919kvQ9QcozQPxg; Parachutes; 6ZG5lRT77aJ3btmArcykra; Coldplay; 4gzpq5DPGxSnKTe4SA8HAU; 2000-07-10; 266773; 84; 0.00239; 0.429; 0.661; 0.000121; 0.234; -7.227; 0.0281; 173.372; 4; 
Trouble; 0R8P9KfGJCDULmlEoBagcO; Parachutes; 6ZG5lRT77aJ3btmArcykra; Coldplay; 4gzpq5DPGxSnKTe4SA8HAU; 2000-07-10; 273426; 72; 0.189; 0.565; 0.546; 0.0015; 0.17; -7.496; 0.0314; 139.757; 4; 
Parachutes; 4qzoHxgp42ylb18ga1SWTL; Parachutes; 6ZG5lRT77aJ3btmArcykra; Coldplay; 4gzpq5DPGxSnKTe4SA8HAU; 2000-07-10; 46200; 58; 0.871; 0.555; 0.0845; 2.27e-06; 0.138; -18.348; 0.0518; 137.001; 4; 
High Speed; 2DHgvPQD1jApRnT1DBZdrS; Parachutes; 6ZG5lRT77aJ3btmArcykra; Coldplay; 4gzpq5DPGxSnKTe4SA8HAU; 2000-07-10; 256466; 63; 0.396; 0.495; 0.525; 0.00736; 0.0961; -9.342; 0.0301; 154.466; 4; 
We Never Change; 5TB6QgrF0RPIxSCGfRDLoe; Parachutes; 6ZG5lRT77aJ3btmArcykra; Coldplay; 4gzpq5DPGxSnKTe4SA8HAU; 2000-07-10; 249400; 61; 0.535; 0.433; 0.288; 0.000169; 0.105; -10.801; 0.0296; 136.939; 3; 
Everythings Not Lost Includes Hidden Track Life Is For Living; 1RNtm45kw0hPMBz7gKiIYu; Parachutes; 6ZG5lRT77aJ3btmArcykra; Coldplay; 4gzpq5DPGxSnKTe4SA8HAU; 2000-07-10; 436440; 57; 0.104; 0.374; 0.456; 0.000176; 0.197; -7.35; 0.0368; 135.643; 4; 
Father of All; 17C1AVZVh5jhJU4eAcovpl; Father of All; 7ij8wQxCAexZiXZbMOHcxE; Green Day; 7oPftvlwr6VrsViSDV7fJY; 2020-02-07; 151362; 58; 0.000138; 0.462; 0.912; 0; 0.0357; -4.07; 0.226; 163.937; 4; 
Fire Ready Aim; 2ixD4Uu8tv5i4aiB16aamk; Father of All; 7ij8wQxCAexZiXZbMOHcxE; Green Day; 7oPftvlwr6VrsViSDV7fJY; 2020-02-07; 112939; 53; 3.22e-05; 0.448; 0.925; 0; 0.392; -3.839; 0.045; 156.053; 4; 
Oh Yeah; 1VsFIGQytB26cDHViCLjQi; Father of All; 7ij8wQxCAexZiXZbMOHcxE; Green Day; 7oPftvlwr6VrsViSDV7fJY; 2020-02-07; 171160; 54; 7e-05; 0.623; 0.792; 0.00467; 0.159; -6.37; 0.0664; 127.041; 4; 
Meet Me on the Roof; 3YCUPKddcFr4s6iL4mj6Xy; Father of All; 7ij8wQxCAexZiXZbMOHcxE; Green Day; 7oPftvlwr6VrsViSDV7fJY; 2020-02-07; 159607; 53; 2.87e-05; 0.409; 0.948; 0; 0.741; -5.908; 0.115; 171.132; 4; 
I Was a Teenage Teenager; 1joLi42twnPqACG3pfcHMM; Father of All; 7ij8wQxCAexZiXZbMOHcxE; Green Day; 7oPftvlwr6VrsViSDV7fJY; 2020-02-07; 224568; 49; 0.000192; 0.549; 0.692; 0.00388; 0.0938; -6.292; 0.0301; 114.614; 4; 
Stab You in the Heart; 7aRgwxm13RGc4QDesqiWEs; Father of All; 7ij8wQxCAexZiXZbMOHcxE; Green Day; 7oPftvlwr6VrsViSDV7fJY; 2020-02-07; 130318; 49; 8.53e-05; 0.47; 0.986; 2.98e-06; 0.262; -5.143; 0.11; 150.127; 4; 
Sugar Youth; 62EiqO4OVS0v4H6Y3DtQ3e; Father of All; 7ij8wQxCAexZiXZbMOHcxE; Green Day; 7oPftvlwr6VrsViSDV7fJY; 2020-02-07; 114331; 50; 5.25e-06; 0.366; 0.947; 0.0359; 0.337; -5.747; 0.0599; 177.98; 4; 
Junkies on a High; 31mCYEBAUwcwqOQJR4LGwU; Father of All; 7ij8wQxCAexZiXZbMOHcxE; Green Day; 7oPftvlwr6VrsViSDV7fJY; 2020-02-07; 186125; 48; 0.00329; 0.49; 0.736; 0.00683; 0.225; -6.016; 0.0278; 155.923; 4; 
Take the Money and Crawl; 65sfhq9TVW74GjbaMwXmnU; Father of All; 7ij8wQxCAexZiXZbMOHcxE; Green Day; 7oPftvlwr6VrsViSDV7fJY; 2020-02-07; 128944; 49; 0.000727; 0.356; 0.883; 0; 0.369; -6.303; 0.111; 148.138; 4; 
Graffitia; 3V9QEiXb2iuilvlcm6qXw4; Father of All; 7ij8wQxCAexZiXZbMOHcxE; Green Day; 7oPftvlwr6VrsViSDV7fJY; 2020-02-07; 197600; 49; 0.0143; 0.655; 0.795; 0; 0.297; -6.673; 0.0547; 130.968; 4; 
Somewhere Now; 4UGWMzkmEPpYoS9myk8lAG; Revolution Radio; 5a3LqvNt2nv1B4aRKXmgOV; Green Day; 7oPftvlwr6VrsViSDV7fJY; 2016-10-07; 249360; 46; 0.00138; 0.463; 0.892; 2.61e-06; 0.164; -4.982; 0.053; 117.404; 4; 
Bang Bang; 278Ao6KQDxWGGszv24uvhI; Revolution Radio; 5a3LqvNt2nv1B4aRKXmgOV; Green Day; 7oPftvlwr6VrsViSDV7fJY; 2016-10-07; 205440; 60; 0.000326; 0.499; 0.958; 2.19e-06; 0.432; -5.417; 0.0898; 127.491; 4; 
Revolution Radio; 3oqYMRKQcwyNmFn1VD2ukD; Revolution Radio; 5a3LqvNt2nv1B4aRKXmgOV; Green Day; 7oPftvlwr6VrsViSDV7fJY; 2016-10-07; 180853; 59; 4.63e-05; 0.419; 0.971; 1.43e-05; 0.171; -3.622; 0.0909; 180.033; 4; 
Say Goodbye; 2OV1oB6LQWNw7kTOHU7Bua; Revolution Radio; 5a3LqvNt2nv1B4aRKXmgOV; Green Day; 7oPftvlwr6VrsViSDV7fJY; 2016-10-07; 219346; 49; 0.000216; 0.467; 0.946; 0.00926; 0.412; -3.995; 0.0482; 129.89; 4; 
Outlaws; 0PAlrNkCRRHv7hShF5s7Rr; Revolution Radio; 5a3LqvNt2nv1B4aRKXmgOV; Green Day; 7oPftvlwr6VrsViSDV7fJY; 2016-10-07; 302333; 47; 0.0111; 0.274; 0.717; 0; 0.123; -5.435; 0.0382; 185.17; 4; 
Bouncing off the Wall; 2OEXuupzwtyc5kufQE6QLY; Revolution Radio; 5a3LqvNt2nv1B4aRKXmgOV; Green Day; 7oPftvlwr6VrsViSDV7fJY; 2016-10-07; 159586; 46; 0.000495; 0.518; 0.944; 3.05e-05; 0.426; -4.602; 0.055; 128.994; 4; 
Still Breathing; 19YmvsVCetCBeVj6O2mljR; Revolution Radio; 5a3LqvNt2nv1B4aRKXmgOV; Green Day; 7oPftvlwr6VrsViSDV7fJY; 2016-10-07; 224760; 62; 0.0142; 0.54; 0.902; 0; 0.0756; -3.577; 0.0442; 75.033; 4; 
Youngblood; 5JwuHzmJCmHuHGjP9W6KtK; Revolution Radio; 5a3LqvNt2nv1B4aRKXmgOV; Green Day; 7oPftvlwr6VrsViSDV7fJY; 2016-10-07; 152760; 53; 0.00104; 0.522; 0.963; 0; 0.149; -3.31; 0.0528; 136.515; 4; 
Too Dumb to Die; 3QWgLzCrAVkmw5eoHPN5uB; Revolution Radio; 5a3LqvNt2nv1B4aRKXmgOV; Green Day; 7oPftvlwr6VrsViSDV7fJY; 2016-10-07; 203573; 49; 0.000276; 0.412; 0.965; 2.25e-06; 0.408; -4.206; 0.0654; 167.049; 4; 
Troubled Times; 1bsQUnczB7JI4YnDzOjFMz; Revolution Radio; 5a3LqvNt2nv1B4aRKXmgOV; Green Day; 7oPftvlwr6VrsViSDV7fJY; 2016-10-07; 184813; 49; 0.000893; 0.572; 0.883; 0; 0.102; -3.74; 0.0392; 117.915; 4; 
Forever Now; 6wsfrOQOJK9CSwCsyMt1NJ; Revolution Radio; 5a3LqvNt2nv1B4aRKXmgOV; Green Day; 7oPftvlwr6VrsViSDV7fJY; 2016-10-07; 412346; 47; 0.000239; 0.277; 0.96; 3.11e-06; 0.363; -3.476; 0.0727; 114.132; 4; 
Ordinary World; 35weSxL477aChs1wx7oZS5; Revolution Radio; 5a3LqvNt2nv1B4aRKXmgOV; Green Day; 7oPftvlwr6VrsViSDV7fJY; 2016-10-07; 182893; 55; 0.895; 0.412; 0.226; 7.74e-05; 0.0871; -12.377; 0.0323; 168.139; 4; 
99 Revolutions Demo; 0LPrOAd9xNlhfkkoVzzlmK; Demolicious; 7prfPBMbgDyhq7kdpM0R9v; Green Day; 7oPftvlwr6VrsViSDV7fJY; 2014-04-19; 246000; 38; 3.24e-05; 0.253; 0.945; 0.00192; 0.0709; -4.254; 0.314; 172.044; 4; 
Angel Blue Demo; 1zBuUQPTvn6dFgqHhfQVIq; Demolicious; 7prfPBMbgDyhq7kdpM0R9v; Green Day; 7oPftvlwr6VrsViSDV7fJY; 2014-04-19; 175000; 35; 2.32e-05; 0.34; 0.924; 0.169; 0.0774; -4.603; 0.19; 91.042; 4; 
Carpe Diem Demo; 3esJTwCVpkMWaoxPgpxLTJ; Demolicious; 7prfPBMbgDyhq7kdpM0R9v; Green Day; 7oPftvlwr6VrsViSDV7fJY; 2014-04-19; 219000; 35; 0.000254; 0.385; 0.942; 2.92e-06; 0.699; -4.62; 0.163; 135.429; 4; 
State of Shock Demo; 55UMp5DaAVclInmN1dZDtE; Demolicious; 7prfPBMbgDyhq7kdpM0R9v; Green Day; 7oPftvlwr6VrsViSDV7fJY; 2014-04-19; 147626; 35; 0.115; 0.453; 0.938; 1.69e-05; 0.316; -5.463; 0.0404; 86.972; 4; 
Let Yourself Go Demo; 5WX61BvCKJmkkpmRLipPaW; Demolicious; 7prfPBMbgDyhq7kdpM0R9v; Green Day; 7oPftvlwr6VrsViSDV7fJY; 2014-04-19; 179800; 35; 0.164; 0.448; 0.975; 0; 0.757; -4.586; 0.0474; 100.975; 4; 
Sex Drugs Violence Demo; 2msKk0WhzOI93Hd1iFlnWv; Demolicious; 7prfPBMbgDyhq7kdpM0R9v; Green Day; 7oPftvlwr6VrsViSDV7fJY; 2014-04-19; 205320; 35; 2.46e-05; 0.26; 0.979; 0.00217; 0.278; -4.535; 0.269; 178.104; 4; 
Ashley Demo; 2Ofc2EGiR6K8IsWjC7GP9P; Demolicious; 7prfPBMbgDyhq7kdpM0R9v; Green Day; 7oPftvlwr6VrsViSDV7fJY; 2014-04-19; 167053; 33; 0.0845; 0.369; 0.952; 2.56e-06; 0.247; -4.875; 0.044; 93.695; 4; 
Fell for You Demo; 5g9UM9MOSZ0a9RgKdJl5TP; Demolicious; 7prfPBMbgDyhq7kdpM0R9v; Green Day; 7oPftvlwr6VrsViSDV7fJY; 2014-04-19; 192200; 34; 0.0659; 0.432; 0.851; 6.75e-05; 0.11; -5.623; 0.0399; 143.92; 4; 
Stay the Night Demo; 5m4nrEnrCDtRqtPsGVWYDp; Demolicious; 7prfPBMbgDyhq7kdpM0R9v; Green Day; 7oPftvlwr6VrsViSDV7fJY; 2014-04-19; 280426; 34; 0.0683; 0.161; 0.924; 1.9e-06; 0.0739; -6.363; 0.0604; 83.112; 4; 
Nuclear Family Demo; 2IOiYuO69ACd2znOLOHHwg; Demolicious; 7prfPBMbgDyhq7kdpM0R9v; Green Day; 7oPftvlwr6VrsViSDV7fJY; 2014-04-19; 183146; 34; 4.28e-05; 0.372; 0.951; 0.0771; 0.774; -4.461; 0.293; 90.477; 4; 
Stray Heart Demo; 12l2Hmu2yqUXPkEO6nIYzi; Demolicious; 7prfPBMbgDyhq7kdpM0R9v; Green Day; 7oPftvlwr6VrsViSDV7fJY; 2014-04-19; 230426; 37; 0.116; 0.53; 0.875; 2.62e-06; 0.843; -6.861; 0.041; 103.944; 4; 
Rusty James Demo; 44yLb8vv3UN3AmmF8Fw0Vf; Demolicious; 7prfPBMbgDyhq7kdpM0R9v; Green Day; 7oPftvlwr6VrsViSDV7fJY; 2014-04-19; 254546; 33; 8.07e-06; 0.326; 0.952; 0.0391; 0.0714; -4.716; 0.153; 84.249; 4; 
A Little Boy Named Train Demo; 2ffZ2IdqbNgtVFPkdmf3ve; Demolicious; 7prfPBMbgDyhq7kdpM0R9v; Green Day; 7oPftvlwr6VrsViSDV7fJY; 2014-04-19; 237453; 33; 0.000574; 0.409; 0.938; 0.0233; 0.341; -4.919; 0.149; 135.429; 4; 
Baby Eyes Demo; 2wBXASKIIkUPjHn0n8nfrY; Demolicious; 7prfPBMbgDyhq7kdpM0R9v; Green Day; 7oPftvlwr6VrsViSDV7fJY; 2014-04-19; 135000; 33; 1.49e-05; 0.238; 0.951; 0.0982; 0.129; -4.655; 0.272; 179.323; 4; 
Makeout Party Demo; 05hlj6UAsd0iSAajxQTEhD; Demolicious; 7prfPBMbgDyhq7kdpM0R9v; Green Day; 7oPftvlwr6VrsViSDV7fJY; 2014-04-19; 192000; 32; 0.0288; 0.337; 0.935; 0.00016; 0.125; -4.632; 0.0922; 98.056; 4; 
Oh Love Demo; 2hcqUw9Up0sRUHbI1owjpZ; Demolicious; 7prfPBMbgDyhq7kdpM0R9v; Green Day; 7oPftvlwr6VrsViSDV7fJY; 2014-04-19; 313000; 35; 0.287; 0.358; 0.699; 1.73e-05; 0.0864; -5.838; 0.0414; 83.958; 4; 
Missing You Demo; 37DwzYrEi2Ev742lfho5fZ; Demolicious; 7prfPBMbgDyhq7kdpM0R9v; Green Day; 7oPftvlwr6VrsViSDV7fJY; 2014-04-19; 221000; 33; 9.33e-05; 0.25; 0.951; 0.00128; 0.297; -4.62; 0.228; 171.82; 4; 
Stay the Night Acoustic; 2tWrm7IeJVOjazBAhYoBjn; Demolicious; 7prfPBMbgDyhq7kdpM0R9v; Green Day; 7oPftvlwr6VrsViSDV7fJY; 2014-04-19; 189000; 35; 0.976; 0.599; 0.0674; 1.58e-06; 0.254; -19.786; 0.0451; 148.588; 4; 
Brutal Love; 7iXP6euYfDfeiD36vQlfnn; TRÉ; 1t9rzuEEFVHPdqRYzsaWC8; Green Day; 7oPftvlwr6VrsViSDV7fJY; 2012-12-11; 294746; 44; 0.025; 0.367; 0.77; 3.8e-06; 0.0722; -5.095; 0.0273; 93.05; 3; 
Missing You; 1sy2KQjFHkPO5O4dLYAoIX; TRÉ; 1t9rzuEEFVHPdqRYzsaWC8; Green Day; 7oPftvlwr6VrsViSDV7fJY; 2012-12-11; 223693; 41; 0.00296; 0.485; 0.94; 0.000175; 0.134; -4.067; 0.0423; 164.873; 4; 
8th Avenue Serenade; 6k0EBmrgzvpyigEHGYtQiK; TRÉ; 1t9rzuEEFVHPdqRYzsaWC8; Green Day; 7oPftvlwr6VrsViSDV7fJY; 2012-12-11; 156653; 38; 0.000313; 0.457; 0.972; 0.000157; 0.337; -3.241; 0.0568; 170.929; 4; 
Drama Queen; 01u7qKInOoy8IFudrraGOy; TRÉ; 1t9rzuEEFVHPdqRYzsaWC8; Green Day; 7oPftvlwr6VrsViSDV7fJY; 2012-12-11; 187533; 39; 0.0491; 0.657; 0.633; 0; 0.103; -5.508; 0.0259; 109.008; 4; 
XKid; 5i559orX0oL7i4AuZGKott; TRÉ; 1t9rzuEEFVHPdqRYzsaWC8; Green Day; 7oPftvlwr6VrsViSDV7fJY; 2012-12-11; 221720; 44; 0.00358; 0.574; 0.874; 4.04e-06; 0.098; -3.739; 0.0874; 134.963; 4; 
