track_name; track_id; album_name; album_id; artist_name; artist_id; release_date; length; popularity; acousticness; danceability; energy; instrumentalness; liveness; loudness; speechiness; tempo; time_signature; 
Show das Poderosas Batutinha DJ Radio Edit; 03fU04ujjlhD5olhUHB93p; Anitta; 512wE9gJZsB4iSVgVWOAKp; Anitta; 7FNnA9vBm6EKceENgCGRMb; 2013-02-06; 140933; 3; 0.647; 0.801; 0.691; 0; 0.0649; -4.624; 0.15; 132.882; 4; 
Zen feat Rasel; 7n3clvA4hCBXxnyq0eB8SR; Anitta; 512wE9gJZsB4iSVgVWOAKp; Anitta; 7FNnA9vBm6EKceENgCGRMb; 2013-02-06; 168441; 3; 0.762; 0.776; 0.569; 0; 0.0954; -7.824; 0.0641; 170.085; 4; 
Show das Poderosas; 28aUFtkMnJaqNQkLHR0weV; Anitta; 7IcgpWsMMBvW5NzNoKRu6z; Anitta; 7FNnA9vBm6EKceENgCGRMb; 2013-02-06; 150933; 52; 0.205; 0.806; 0.694; 0; 0.0447; -7.857; 0.104; 132.97; 4; 
Meiga e abusada; 6jFCFrcstrdTP2XPkBfV1F; Anitta; 7IcgpWsMMBvW5NzNoKRu6z; Anitta; 7FNnA9vBm6EKceENgCGRMb; 2013-02-06; 229320; 50; 0.269; 0.773; 0.837; 0; 0.0452; -5.264; 0.155; 130.02; 4; 
Tá na mira; 27F7WwbBtChELVo97qrvLg; Anitta; 7IcgpWsMMBvW5NzNoKRu6z; Anitta; 7FNnA9vBm6EKceENgCGRMb; 2013-02-06; 171360; 43; 0.0344; 0.856; 0.672; 0; 0.0646; -4.893; 0.126; 132.053; 4; 
Zen; 1aUUrBmdIYN7FvIzHdpisn; Anitta; 7IcgpWsMMBvW5NzNoKRu6z; Anitta; 7FNnA9vBm6EKceENgCGRMb; 2013-02-06; 165106; 48; 0.746; 0.79; 0.59; 1.79e-06; 0.0939; -5.969; 0.0484; 169.984; 4; 
Achei; 3zX00Xzg6XUhWkORpeWViA; Anitta; 7IcgpWsMMBvW5NzNoKRu6z; Anitta; 7FNnA9vBm6EKceENgCGRMb; 2013-02-06; 161573; 27; 0.139; 0.92; 0.785; 0.00338; 0.177; -5.29; 0.0491; 133.016; 4; 
Menina má; 1fmLpwCRHqiuJw22mwrBZG; Anitta; 7IcgpWsMMBvW5NzNoKRu6z; Anitta; 7FNnA9vBm6EKceENgCGRMb; 2013-02-06; 175626; 38; 0.382; 0.748; 0.902; 0; 0.154; -4.973; 0.119; 130.103; 4; 
Principe de vento; 0lNvwuvutKjdXIo8XOiow4; Anitta; 7IcgpWsMMBvW5NzNoKRu6z; Anitta; 7FNnA9vBm6EKceENgCGRMb; 2013-02-06; 149680; 33; 0.0522; 0.917; 0.722; 1.82e-06; 0.0764; -4.804; 0.106; 130.559; 4; 
Não para; 4FWS2ZhM5Y0XUZiSuYrwoA; Anitta; 7IcgpWsMMBvW5NzNoKRu6z; Anitta; 7FNnA9vBm6EKceENgCGRMb; 2013-02-06; 193613; 45; 0.0745; 0.813; 0.761; 9.83e-06; 0.0952; -4.694; 0.0446; 133.082; 4; 
Eu sou assim; 7m0KBWVdTwYzcD5bsCPpHS; Anitta; 7IcgpWsMMBvW5NzNoKRu6z; Anitta; 7FNnA9vBm6EKceENgCGRMb; 2013-02-06; 183933; 28; 0.35; 0.749; 0.825; 4.87e-06; 0.0846; -4.755; 0.0408; 91.051; 4; 
Fica só olhando; 4jIhTSgq472p9JmFMt5AFj; Anitta; 7IcgpWsMMBvW5NzNoKRu6z; Anitta; 7FNnA9vBm6EKceENgCGRMb; 2013-02-06; 166266; 34; 0.237; 0.72; 0.88; 0; 0.0408; -4.745; 0.0876; 97.411; 3; 
Proposta; 2qnKP16MaAETWKkR244CWG; Anitta; 7IcgpWsMMBvW5NzNoKRu6z; Anitta; 7FNnA9vBm6EKceENgCGRMb; 2013-02-06; 167773; 30; 0.219; 0.863; 0.867; 1.82e-05; 0.118; -5.67; 0.129; 130.004; 4; 
Cachorro eu tenho em casa; 2FElnuWZBfi3iqrFHQqzg3; Anitta; 7IcgpWsMMBvW5NzNoKRu6z; Anitta; 7FNnA9vBm6EKceENgCGRMb; 2013-02-06; 151546; 30; 0.166; 0.861; 0.87; 0; 0.306; -4.198; 0.139; 130.054; 4; 
Som do coração; 4aV7Q5eYHcxWq8kYIY1lRj; Anitta; 7IcgpWsMMBvW5NzNoKRu6z; Anitta; 7FNnA9vBm6EKceENgCGRMb; 2013-02-06; 198893; 26; 0.347; 0.808; 0.572; 0; 0.12; -7.95; 0.0354; 129.993; 4; 
Lá Vem Você; 3JVJaqZ6qZajZaMi66za1b; Espiral de Ilusão; 7cfkiCdd6edpUO472ZpOMm; Criolo; 37ZflmHTdxkSLQuT8w9NBs; 2017-04-28; 220320; 52; 0.682; 0.785; 0.599; 0.000387; 0.108; -6.297; 0.0657; 81.984; 4; 
Dilúvio de Solidão; 72gOZFz9zyAYZbJE1ahuZd; Espiral de Ilusão; 7cfkiCdd6edpUO472ZpOMm; Criolo; 37ZflmHTdxkSLQuT8w9NBs; 2017-04-28; 158040; 43; 0.679; 0.729; 0.657; 0.00208; 0.0866; -6.754; 0.0337; 98.0; 4; 
Menino Mimado; 633yLLOTvQTEdvDD4XVnsw; Espiral de Ilusão; 7cfkiCdd6edpUO472ZpOMm; Criolo; 37ZflmHTdxkSLQuT8w9NBs; 2017-04-28; 227640; 47; 0.563; 0.83; 0.604; 0.00108; 0.221; -5.25; 0.0355; 144.008; 4; 
Nas Águas; 0gKBYJ8xmhWjpBzlPPKUoj; Espiral de Ilusão; 7cfkiCdd6edpUO472ZpOMm; Criolo; 37ZflmHTdxkSLQuT8w9NBs; 2017-04-28; 235560; 43; 0.76; 0.753; 0.653; 8.56e-06; 0.0756; -5.511; 0.0508; 115.802; 4; 
Filha do Maneco; 2CTzBqhD3xitdqHzEaGoiz; Espiral de Ilusão; 7cfkiCdd6edpUO472ZpOMm; Criolo; 37ZflmHTdxkSLQuT8w9NBs; 2017-04-28; 105360; 40; 0.733; 0.674; 0.518; 3.81e-06; 0.085; -6.658; 0.0806; 133.935; 5; 
Espiral de Ilusão; 1hLvWelTny8vttEEZIXVjw; Espiral de Ilusão; 7cfkiCdd6edpUO472ZpOMm; Criolo; 37ZflmHTdxkSLQuT8w9NBs; 2017-04-28; 220800; 45; 0.881; 0.776; 0.314; 0.000723; 0.139; -9.513; 0.034; 124.055; 4; 
Calçada; 4BKI37hGrod94ofXtVycYL; Espiral de Ilusão; 7cfkiCdd6edpUO472ZpOMm; Criolo; 37ZflmHTdxkSLQuT8w9NBs; 2017-04-28; 206760; 40; 0.704; 0.817; 0.771; 0; 0.0885; -5.132; 0.087; 111.099; 4; 
Boca Fofa; 0Hr2RaY7XnE0Qj7ljHGfMw; Espiral de Ilusão; 7cfkiCdd6edpUO472ZpOMm; Criolo; 37ZflmHTdxkSLQuT8w9NBs; 2017-04-28; 140280; 40; 0.73; 0.717; 0.784; 0.0126; 0.0851; -5.138; 0.0353; 168.146; 4; 
Hora da Decisão; 1NF3eG2IpxKzR3jqMdR60O; Espiral de Ilusão; 7cfkiCdd6edpUO472ZpOMm; Criolo; 37ZflmHTdxkSLQuT8w9NBs; 2017-04-28; 248520; 40; 0.703; 0.731; 0.575; 0; 0.121; -6.252; 0.041; 143.986; 4; 
Cria de Favela; 7oSCgig81QrE0hr6weiwgc; Espiral de Ilusão; 7cfkiCdd6edpUO472ZpOMm; Criolo; 37ZflmHTdxkSLQuT8w9NBs; 2017-04-28; 171480; 40; 0.442; 0.692; 0.749; 7.13e-05; 0.132; -4.948; 0.0427; 111.986; 4; 
Lá Vem Você; 3x048ys8VRKBAe4JHvi8kU; Espiral de Ilusão Deluxe Edition; 4otv4T2Rew5smnD73tNz8W; Criolo; 37ZflmHTdxkSLQuT8w9NBs; 2017-04-28; 220320; 26; 0.685; 0.784; 0.597; 0.000273; 0.11; -6.307; 0.068; 81.984; 4; 
Dilúvio de Solidão; 4VuK5i4dgHvc80zBMCcty0; Espiral de Ilusão Deluxe Edition; 4otv4T2Rew5smnD73tNz8W; Criolo; 37ZflmHTdxkSLQuT8w9NBs; 2017-04-28; 158040; 25; 0.669; 0.73; 0.646; 0.00171; 0.0866; -6.751; 0.0345; 98.012; 4; 
Menino Mimado; 5v9NU6mZ8sbEUXcyEZeZlw; Espiral de Ilusão Deluxe Edition; 4otv4T2Rew5smnD73tNz8W; Criolo; 37ZflmHTdxkSLQuT8w9NBs; 2017-04-28; 227640; 25; 0.552; 0.827; 0.603; 0.000798; 0.214; -5.248; 0.0354; 144.001; 4; 
Língua Felina Deluxe Edition; 49ieDVc3fyaSV6QUiusAWG; Espiral de Ilusão Deluxe Edition; 4otv4T2Rew5smnD73tNz8W; Criolo; 37ZflmHTdxkSLQuT8w9NBs; 2017-04-28; 180480; 28; 0.555; 0.77; 0.797; 0.000122; 0.0928; -4.778; 0.0345; 96.879; 4; 
Nas Águas; 0nMwIoIr5VdUiEeEPMWQ2Y; Espiral de Ilusão Deluxe Edition; 4otv4T2Rew5smnD73tNz8W; Criolo; 37ZflmHTdxkSLQuT8w9NBs; 2017-04-28; 235560; 24; 0.742; 0.756; 0.652; 8.49e-06; 0.079; -5.466; 0.0501; 115.83; 4; 
Filha do Maneco; 1oyII2Kl8GDxhYORT8sfhd; Espiral de Ilusão Deluxe Edition; 4otv4T2Rew5smnD73tNz8W; Criolo; 37ZflmHTdxkSLQuT8w9NBs; 2017-04-28; 105360; 23; 0.752; 0.666; 0.528; 1.02e-05; 0.0897; -6.618; 0.082; 133.916; 5; 
Espiral de Ilusão; 6jiEHXIHZa65gPnkKHPGGE; Espiral de Ilusão Deluxe Edition; 4otv4T2Rew5smnD73tNz8W; Criolo; 37ZflmHTdxkSLQuT8w9NBs; 2017-04-28; 220800; 24; 0.886; 0.772; 0.33; 0.001; 0.136; -9.51; 0.0342; 124.041; 4; 
Calçada; 7ACrwbWJLys1l6U4zVgcem; Espiral de Ilusão Deluxe Edition; 4otv4T2Rew5smnD73tNz8W; Criolo; 37ZflmHTdxkSLQuT8w9NBs; 2017-04-28; 206760; 23; 0.731; 0.815; 0.768; 0; 0.0877; -5.136; 0.091; 111.077; 4; 
Boca Fofa; 5fLextG84qe7IYEL9lGnLW; Espiral de Ilusão Deluxe Edition; 4otv4T2Rew5smnD73tNz8W; Criolo; 37ZflmHTdxkSLQuT8w9NBs; 2017-04-28; 140280; 22; 0.738; 0.723; 0.782; 0.0128; 0.0864; -5.127; 0.0345; 167.865; 4; 
Hora da Decisão; 7rTJtWW8I6ntHDHWZBgMg2; Espiral de Ilusão Deluxe Edition; 4otv4T2Rew5smnD73tNz8W; Criolo; 37ZflmHTdxkSLQuT8w9NBs; 2017-04-28; 248520; 22; 0.669; 0.742; 0.577; 1.02e-06; 0.117; -6.253; 0.0434; 144.011; 4; 
4 da Manhã Deluxe Edition; 4CA1DhfgMg9iRDibIgTu1f; Espiral de Ilusão Deluxe Edition; 4otv4T2Rew5smnD73tNz8W; Criolo; 37ZflmHTdxkSLQuT8w9NBs; 2017-04-28; 213480; 31; 0.7; 0.6; 0.476; 0.00488; 0.104; -8.558; 0.084; 142.033; 4; 
Cria de Favela; 4DKO2CA6oURAbnG2shWVOC; Espiral de Ilusão Deluxe Edition; 4otv4T2Rew5smnD73tNz8W; Criolo; 37ZflmHTdxkSLQuT8w9NBs; 2017-04-28; 171600; 22; 0.441; 0.695; 0.751; 8.84e-05; 0.132; -4.966; 0.0443; 111.96; 4; 
É o Teste; 7cAxwshLN1yidrBlDePrYW; Ainda Há Tempo; 7f8aptGEB4lwp4KMildY4N; Criolo; 37ZflmHTdxkSLQuT8w9NBs; 2016-05-24; 279720; 42; 0.178; 0.66; 0.728; 0; 0.0516; -6.177; 0.337; 91.101; 4; 
Chuva Ácida; 3ARDVYRmYJx1FrvR9Zlwp2; Ainda Há Tempo; 7f8aptGEB4lwp4KMildY4N; Criolo; 37ZflmHTdxkSLQuT8w9NBs; 2016-05-24; 180000; 41; 0.0507; 0.708; 0.782; 0; 0.251; -6.419; 0.284; 94.038; 4; 
No Sapatinho; 7zMJ0Pgmv9Jcx1skiTp3RV; Ainda Há Tempo; 7f8aptGEB4lwp4KMildY4N; Criolo; 37ZflmHTdxkSLQuT8w9NBs; 2016-05-24; 303120; 38; 0.152; 0.702; 0.689; 0; 0.0878; -6.112; 0.221; 84.063; 4; 
Tô Pra Ver; 0tsjEf663ZNWGlIqY2c0Ms; Ainda Há Tempo; 7f8aptGEB4lwp4KMildY4N; Criolo; 37ZflmHTdxkSLQuT8w9NBs; 2016-05-24; 254520; 45; 0.19; 0.637; 0.818; 0; 0.102; -6.851; 0.281; 90.571; 4; 
Breaco; 0J4hFHpfCAlJOdrtcm04vz; Ainda Há Tempo; 7f8aptGEB4lwp4KMildY4N; Criolo; 37ZflmHTdxkSLQuT8w9NBs; 2016-05-24; 177240; 40; 0.148; 0.619; 0.781; 0; 0.183; -6.548; 0.333; 182.026; 4; 
Até Me Emocionei; 1SV0orNlJMONEKfQ9QEUrh; Ainda Há Tempo; 7f8aptGEB4lwp4KMildY4N; Criolo; 37ZflmHTdxkSLQuT8w9NBs; 2016-05-24; 175800; 39; 0.101; 0.772; 0.789; 0; 0.0575; -7.159; 0.298; 84.96; 4; 
Demorô; 1YuVO6AipAn5U1VoG1RBGN; Ainda Há Tempo; 7f8aptGEB4lwp4KMildY4N; Criolo; 37ZflmHTdxkSLQuT8w9NBs; 2016-05-24; 138480; 39; 0.0528; 0.755; 0.709; 0; 0.0825; -5.066; 0.289; 140.989; 4; 
Vasilhame; 00LmM2QLGpfb5NC7PC7qqZ; Ainda Há Tempo; 7f8aptGEB4lwp4KMildY4N; Criolo; 37ZflmHTdxkSLQuT8w9NBs; 2016-05-24; 172440; 43; 0.194; 0.506; 0.876; 1.86e-06; 0.353; -5.877; 0.316; 124.218; 5; 
Ainda Há Tempo; 4Ds4bq6aqOSAp1T7DikOi4; Ainda Há Tempo; 7f8aptGEB4lwp4KMildY4N; Criolo; 37ZflmHTdxkSLQuT8w9NBs; 2016-05-24; 318360; 47; 0.281; 0.58; 0.8; 0; 0.0708; -7.528; 0.345; 81.303; 4; 
Não Quero Dinheiro Eu Só Quero Amar; 24RK48dPFH48PmhR9lfPnr; Viva Tim Maia; 0s6eeWdtRBJjhWFjXG9Bcq; Ivete Sangalo; 7dzq55YG3wjViqexDwiycQ; 2015-07-31; 158213; 35; 0.107; 0.618; 0.9; 0; 0.144; -3.926; 0.0702; 135.982; 4; 
Primavera Vai Chuva; 5Xv3XHAt8gkT6hVDXZGcuG; Viva Tim Maia; 0s6eeWdtRBJjhWFjXG9Bcq; Ivete Sangalo; 7dzq55YG3wjViqexDwiycQ; 2015-07-31; 244533; 38; 0.108; 0.573; 0.859; 3.04e-05; 0.0779; -4.346; 0.0473; 147.906; 4; 
Lábios De Mel; 1duKqt3e599TxngvV6FoJQ; Viva Tim Maia; 0s6eeWdtRBJjhWFjXG9Bcq; Ivete Sangalo; 7dzq55YG3wjViqexDwiycQ; 2015-07-31; 204640; 41; 0.156; 0.685; 0.859; 0.00028; 0.0736; -5.225; 0.0424; 107.934; 4; 
Telefone; 24e8dflkrJk7G3o0y0ikc7; Viva Tim Maia; 0s6eeWdtRBJjhWFjXG9Bcq; Ivete Sangalo; 7dzq55YG3wjViqexDwiycQ; 2015-07-31; 244786; 32; 0.571; 0.728; 0.375; 0.001; 0.0911; -9.655; 0.0321; 87.026; 3; 
Chocolate; 31P1OdwMwFh8b6kGjdLUZV; Viva Tim Maia; 0s6eeWdtRBJjhWFjXG9Bcq; Ivete Sangalo; 7dzq55YG3wjViqexDwiycQ; 2015-07-31; 181013; 36; 0.264; 0.759; 0.79; 3.91e-05; 0.0707; -4.355; 0.0656; 135.953; 4; 
Você E Eu Eu E Você Juntinhos; 2zmFCUI0qvXhZll3wwDKDI; Viva Tim Maia; 0s6eeWdtRBJjhWFjXG9Bcq; Ivete Sangalo; 7dzq55YG3wjViqexDwiycQ; 2015-07-31; 226946; 29; 0.285; 0.792; 0.905; 1.33e-06; 0.0375; -5.315; 0.0554; 122.013; 4; 
Réu Confesso; 4gWBaXynl4hFsCVuLLwyFn; Viva Tim Maia; 0s6eeWdtRBJjhWFjXG9Bcq; Ivete Sangalo; 7dzq55YG3wjViqexDwiycQ; 2015-07-31; 224280; 33; 0.173; 0.615; 0.761; 0.00163; 0.0403; -4.844; 0.0643; 171.921; 4; 
Me Dê Motivo; 0afpxm7xkeXwj7KYzmS5Uc; Viva Tim Maia; 0s6eeWdtRBJjhWFjXG9Bcq; Ivete Sangalo; 7dzq55YG3wjViqexDwiycQ; 2015-07-31; 267853; 37; 0.452; 0.864; 0.623; 0.00967; 0.105; -5.966; 0.0344; 132.008; 4; 
Um Dia De Domingo; 2FFTrfW7NSPP4y4AkC8nnL; Viva Tim Maia; 0s6eeWdtRBJjhWFjXG9Bcq; Ivete Sangalo; 7dzq55YG3wjViqexDwiycQ; 2015-07-31; 288946; 37; 0.0693; 0.601; 0.692; 0; 0.12; -6.286; 0.0363; 143.927; 4; 
Azul Da Cor Do Mar; 4pibgWimMDnVz5cauTaX8c; Viva Tim Maia; 0s6eeWdtRBJjhWFjXG9Bcq; Ivete Sangalo; 7dzq55YG3wjViqexDwiycQ; 2015-07-31; 298573; 40; 0.37; 0.704; 0.538; 0.00206; 0.0861; -7.414; 0.0389; 131.91; 4; 
Coroné Antonio Bento; 0CgaxyFnvXznq6GCM6XJeW; Viva Tim Maia; 0s6eeWdtRBJjhWFjXG9Bcq; Ivete Sangalo; 7dzq55YG3wjViqexDwiycQ; 2015-07-31; 202040; 27; 0.0185; 0.51; 0.933; 0; 0.278; -4.89; 0.18; 176.083; 4; 
Medley Sossego Do Leme Ao Pontal; 6t0dbheZCL0f17M8Kru3qe; Viva Tim Maia; 0s6eeWdtRBJjhWFjXG9Bcq; Ivete Sangalo; 7dzq55YG3wjViqexDwiycQ; 2015-07-31; 356866; 30; 0.112; 0.816; 0.857; 0.00533; 0.278; -5.735; 0.101; 105.989; 4; 
Convoque Seu Buda; 491cscjIpHsUJXhYT0k2tn; Convoque Seu Buda; 5XUfmtYFKaevx7oRLJmicO; Criolo; 37ZflmHTdxkSLQuT8w9NBs; 2014-05-24; 231240; 56; 0.049; 0.632; 0.703; 1.58e-06; 0.402; -7.288; 0.336; 80.964; 4; 
Esquiva da Esgrima; 79k6nXwSpU1BIZR1zyedVt; Convoque Seu Buda; 5XUfmtYFKaevx7oRLJmicO; Criolo; 37ZflmHTdxkSLQuT8w9NBs; 2014-05-24; 269280; 50; 0.301; 0.573; 0.825; 1.28e-06; 0.0615; -7.394; 0.25; 84.744; 4; 
Cartão de Visita; 7aucDz6cTsR7sZXR5ZvCbW; Convoque Seu Buda; 5XUfmtYFKaevx7oRLJmicO; Criolo; 37ZflmHTdxkSLQuT8w9NBs; 2014-05-24; 205680; 49; 0.0886; 0.797; 0.797; 0; 0.337; -4.945; 0.205; 95.006; 4; 
Casa de Papelão; 6DQIMIYqUGgjL608sEsCag; Convoque Seu Buda; 5XUfmtYFKaevx7oRLJmicO; Criolo; 37ZflmHTdxkSLQuT8w9NBs; 2014-05-24; 298560; 42; 0.236; 0.714; 0.559; 0.0108; 0.101; -9.451; 0.0496; 115.956; 4; 
Fermento Pra Massa; 5MMA5waiSzgptNae8jMOtF; Convoque Seu Buda; 5XUfmtYFKaevx7oRLJmicO; Criolo; 37ZflmHTdxkSLQuT8w9NBs; 2014-05-24; 221160; 42; 0.14; 0.795; 0.493; 1.5e-05; 0.0707; -8.003; 0.28; 92.026; 4; 
Pé de Breque; 49Y1OdxExCy2zzMSPvXjFd; Convoque Seu Buda; 5XUfmtYFKaevx7oRLJmicO; Criolo; 37ZflmHTdxkSLQuT8w9NBs; 2014-05-24; 245520; 43; 0.041; 0.748; 0.761; 0.00112; 0.383; -7.116; 0.106; 143.949; 4; 
Pegue Pra Ela; 4cXgXpEtgr2nTtrZ4k7Wau; Convoque Seu Buda; 5XUfmtYFKaevx7oRLJmicO; Criolo; 37ZflmHTdxkSLQuT8w9NBs; 2014-05-24; 265200; 38; 0.142; 0.611; 0.738; 0.00837; 0.0575; -7.341; 0.0443; 119.791; 4; 
Plano de Voo; 3nalw6o0ufvlIssyjx6OiR; Convoque Seu Buda; 5XUfmtYFKaevx7oRLJmicO; Criolo; 37ZflmHTdxkSLQuT8w9NBs; 2014-05-24; 218880; 43; 0.299; 0.571; 0.69; 0; 0.103; -8.18; 0.542; 155.991; 4; 
Duas de Cinco; 1SndX4MGkovWhieIusYOr5; Convoque Seu Buda; 5XUfmtYFKaevx7oRLJmicO; Criolo; 37ZflmHTdxkSLQuT8w9NBs; 2014-05-24; 224880; 49; 0.0446; 0.658; 0.718; 0.0036; 0.2; -8.128; 0.076; 80.112; 4; 
Fio de Prumo Padê Onã; 5vu3B7cWDlfSOPTyoaZ9Py; Convoque Seu Buda; 5XUfmtYFKaevx7oRLJmicO; Criolo; 37ZflmHTdxkSLQuT8w9NBs; 2014-05-24; 249960; 43; 0.0191; 0.77; 0.819; 0.0133; 0.377; -6.487; 0.0703; 92.996; 4; 
Zica Vai Lá Live; 6F4zAdEznwkmn8MHJtcjtT; Criolo E Emicida Ao Vivo Live; 3xfZtthn2dlFtFfyyYKEf8; Criolo; 37ZflmHTdxkSLQuT8w9NBs; 2013-01-01; 238346; 34; 0.058; 0.374; 0.934; 0; 0.804; -5.322; 0.322; 167.661; 4; 
Dedo Na Ferida Live; 5UmdgDfLHZO3ceGp6qp7yy; Criolo E Emicida Ao Vivo Live; 3xfZtthn2dlFtFfyyYKEf8; Criolo; 37ZflmHTdxkSLQuT8w9NBs; 2013-01-01; 226160; 33; 0.323; 0.406; 0.947; 0; 0.921; -6.002; 0.29; 175.888; 4; 
Rua Augusta Live; 09sMZakpoYDwZIdqgg9YKS; Criolo E Emicida Ao Vivo Live; 3xfZtthn2dlFtFfyyYKEf8; Criolo; 37ZflmHTdxkSLQuT8w9NBs; 2013-01-01; 177560; 36; 0.666; 0.686; 0.863; 0; 0.989; -6.983; 0.128; 92.013; 4; 
Mariô Live; 5K0z3idLxEFY0tv82NeMPe; Criolo E Emicida Ao Vivo Live; 3xfZtthn2dlFtFfyyYKEf8; Criolo; 37ZflmHTdxkSLQuT8w9NBs; 2013-01-01; 267480; 33; 0.525; 0.572; 0.874; 8.57e-06; 0.711; -7.523; 0.127; 94.006; 4; 
Subirusdoistiozin Live; 7bLMLwx6gJrCXoppD2YqOu; Criolo E Emicida Ao Vivo Live; 3xfZtthn2dlFtFfyyYKEf8; Criolo; 37ZflmHTdxkSLQuT8w9NBs; 2013-01-01; 211280; 34; 0.602; 0.569; 0.907; 4.35e-05; 0.862; -5.619; 0.31; 94.346; 4; 
Demorô Live; 2SPPB8Wi85U3cn6ptXLsR4; Criolo E Emicida Ao Vivo Live; 3xfZtthn2dlFtFfyyYKEf8; Criolo; 37ZflmHTdxkSLQuT8w9NBs; 2013-01-01; 213773; 32; 0.721; 0.549; 0.901; 0; 0.913; -6.208; 0.296; 152.298; 4; 
Viva Melô Dos Vileiros Live; 0s76fxVvT3GOz0sEU64v4j; Criolo E Emicida Ao Vivo Live; 3xfZtthn2dlFtFfyyYKEf8; Criolo; 37ZflmHTdxkSLQuT8w9NBs; 2013-01-01; 213960; 31; 0.649; 0.653; 0.868; 0; 0.953; -6.12; 0.336; 82.15; 4; 
Só Mais Uma Noite Live; 4dr8LN0s4WhnLLTzfsZkj5; Criolo E Emicida Ao Vivo Live; 3xfZtthn2dlFtFfyyYKEf8; Criolo; 37ZflmHTdxkSLQuT8w9NBs; 2013-01-01; 188666; 33; 0.325; 0.518; 0.918; 0; 0.79; -5.548; 0.276; 98.777; 4; 
Não Existe Amor Em SP Live; 1Yxukx85EzhKgZpzbNywQv; Criolo E Emicida Ao Vivo Live; 3xfZtthn2dlFtFfyyYKEf8; Criolo; 37ZflmHTdxkSLQuT8w9NBs; 2013-01-01; 392480; 34; 0.3; 0.285; 0.734; 0.0231; 0.903; -6.956; 0.0506; 140.224; 4; 
Linha De Frente Live; 6KzAGApzyPBttDCH9rKUNv; Criolo E Emicida Ao Vivo Live; 3xfZtthn2dlFtFfyyYKEf8; Criolo; 37ZflmHTdxkSLQuT8w9NBs; 2013-01-01; 240373; 34; 0.466; 0.578; 0.774; 4.64e-05; 0.738; -7.872; 0.0489; 86.614; 4; 
A Cada Vento Live; 2e1FJPgVRQZFT53QKUR7BD; Criolo E Emicida Ao Vivo Live; 3xfZtthn2dlFtFfyyYKEf8; Criolo; 37ZflmHTdxkSLQuT8w9NBs; 2013-01-01; 243373; 35; 0.43; 0.651; 0.861; 0; 0.981; -6.625; 0.109; 98.474; 4; 
Outras Palavras Live; 1FsemVMaaJRX9YKHBT5kAs; Criolo E Emicida Ao Vivo Live; 3xfZtthn2dlFtFfyyYKEf8; Criolo; 37ZflmHTdxkSLQuT8w9NBs; 2013-01-01; 294813; 31; 0.519; 0.662; 0.804; 0; 0.697; -7.044; 0.148; 109.409; 4; 
Lion Man Live; 1b0rnT35mqbls6Mh1EwVwE; Criolo E Emicida Ao Vivo Live; 3xfZtthn2dlFtFfyyYKEf8; Criolo; 37ZflmHTdxkSLQuT8w9NBs; 2013-01-01; 247680; 31; 0.587; 0.438; 0.702; 0; 0.504; -6.294; 0.0405; 84.176; 4; 
Grajauex Live; 0UZ3juSCFsN6lINBadUZNZ; Criolo E Emicida Ao Vivo Live; 3xfZtthn2dlFtFfyyYKEf8; Criolo; 37ZflmHTdxkSLQuT8w9NBs; 2013-01-01; 191453; 32; 0.304; 0.358; 0.905; 0; 0.454; -5.776; 0.453; 176.67; 4; 
Triunfo Live; 19Oj8jiVAn3qRr0DhlLU1j; Criolo E Emicida Ao Vivo Live; 3xfZtthn2dlFtFfyyYKEf8; Criolo; 37ZflmHTdxkSLQuT8w9NBs; 2013-01-01; 273426; 36; 0.315; 0.54; 0.945; 0; 0.405; -5.021; 0.271; 92.013; 4; 
Capítulo 4 Versículo 3 Live; 0ITzKSRykU81569IrYUhVC; Criolo E Emicida Ao Vivo Live; 3xfZtthn2dlFtFfyyYKEf8; Criolo; 37ZflmHTdxkSLQuT8w9NBs; 2013-01-01; 127053; 34; 0.36; 0.601; 0.937; 0; 0.851; -5.651; 0.22; 93.618; 4; 
Vida Loka I Live; 3KYbhVPCxYHIeZg8Zy07ay; Criolo E Emicida Ao Vivo Live; 3xfZtthn2dlFtFfyyYKEf8; Criolo; 37ZflmHTdxkSLQuT8w9NBs; 2013-01-01; 271840; 39; 0.849; 0.434; 0.877; 0; 0.653; -5.945; 0.247; 82.109; 4; 
Bogotá Live; 3xfUu8alkwuMg8UBht9TtW; Criolo E Emicida Ao Vivo Live; 3xfZtthn2dlFtFfyyYKEf8; Criolo; 37ZflmHTdxkSLQuT8w9NBs; 2013-01-01; 369773; 31; 0.367; 0.532; 0.908; 0.000142; 0.992; -6.124; 0.238; 126.229; 4; 
Bogotá; 6YJCSuA4gPFlC3xlhpO5Ee; Nó na Orelha; 2zeWAYgh0WfMhiHwvUV15b; Criolo; 37ZflmHTdxkSLQuT8w9NBs; 2011-01-01; 280400; 49; 0.0195; 0.729; 0.839; 0.00015; 0.126; -6.204; 0.0622; 121.973; 4; 
Subirusdoistiozin; 2ivvbyg7WLOmHaQQEM1ClJ; Nó na Orelha; 2zeWAYgh0WfMhiHwvUV15b; Criolo; 37ZflmHTdxkSLQuT8w9NBs; 2011-01-01; 213573; 58; 0.0508; 0.751; 0.494; 0.00151; 0.283; -7.673; 0.27; 86.481; 4; 
